canonical_perturbation,direction,rank,gene_id,gene_name,effect
ZBTB25,down,4,ENSG00000205542,TMSB4X,-0.3030324353419025
ZBTB25,down,5,ENSG00000160932,LY6E,-0.294832176361349
ZBTB25,down,6,ENSG00000185198,PRSS57,-0.2793887608065845
ZBTB25,down,7,ENSG00000121900,TMEM54,-0.27887928966738523
ZBTB25,down,8,ENSG00000110492,MDK,-0.27308385616405534
ZBTB25,down,9,ENSG00000100097,LGALS1,-0.24974046419011875
ZBTB25,down,10,ENSG00000213719,CLIC1,-0.2467976316038026
ZC3HAV1,up,1,ENSG00000105939,ZC3HAV1,0.7861260528311943
ZC3HAV1,up,2,ENSG00000109971,HSPA8,0.18929818430269513
ZC3HAV1,up,3,ENSG00000069482,GAL,0.1830244999183234
ZC3HAV1,up,4,ENSG00000189159,HN1,0.16907148541993533
ZC3HAV1,up,5,ENSG00000185198,PRSS57,0.16561379134246731
ZC3HAV1,up,6,ENSG00000204387,C6orf48,0.15968053739776855
ZC3HAV1,up,7,ENSG00000108106,UBE2S,0.15482641593576263
ZC3HAV1,up,8,ENSG00000236824,BCYRN1,0.14255035839897265
ZC3HAV1,up,9,ENSG00000205542,TMSB4X,0.1253058853024051
ZC3HAV1,up,10,ENSG00000164687,FABP5,0.12209621093224304
ZC3HAV1,down,1,ENSG00000135047,CTSL,-0.33985612531129133
ZC3HAV1,down,2,ENSG00000187837,HIST1H1C,-0.33183533473100224
ZC3HAV1,down,3,ENSG00000245532,NEAT1,-0.3095976000529945
ZC3HAV1,down,4,ENSG00000084207,GSTP1,-0.2497625936024989
ZC3HAV1,down,5,ENSG00000130203,APOE,-0.22893286632638665
ZC3HAV1,down,6,ENSG00000124635,HIST1H2BJ,-0.2133678664820294
ZC3HAV1,down,7,ENSG00000135404,CD63,-0.2111803246418501
ZC3HAV1,down,8,ENSG00000088992,TESC,-0.2103029998187113
ZC3HAV1,down,9,ENSG00000125148,MT2A,-0.18973684655320036
ZC3HAV1,down,10,ENSG00000130656,HBZ,-0.1880905909283539
ZNF318,up,1,ENSG00000196565,HBG2,0.4644688753483661
ZNF318,up,2,ENSG00000227053,RP11-395B7.4,0.4311433880739988
ZNF318,up,3,ENSG00000117139,KDM5B,0.34190410018265255
ZNF318,up,4,ENSG00000130656,HBZ,0.33946134364949754
ZNF318,up,5,ENSG00000213934,HBG1,0.27550724076735167
ZNF318,up,6,ENSG00000245532,NEAT1,0.27370374295149735
ZNF318,up,7,ENSG00000223609,HBD,0.23368978295915604
ZNF318,up,8,ENSG00000251562,MALAT1,0.22672782667014824
ZNF318,up,9,ENSG00000171467,ZNF318,0.212853812390287
ZNF318,up,10,ENSG00000250361,GYPB,0.20014350218052648
ZNF318,down,1,ENSG00000185198,PRSS57,-0.2602244260111331
ZNF318,down,2,ENSG00000197061,HIST1H4C,-0.2535463474523072
ZNF318,down,3,ENSG00000184897,H1FX,-0.21382231563705667
ZNF318,down,4,ENSG00000198695,MT-ND6,-0.20024120402128845
ZNF318,down,5,ENSG00000034510,TMSB10,-0.18784203540990924
ZNF318,down,6,ENSG00000108106,UBE2S,-0.18686746967006754
ZNF318,down,7,ENSG00000123416,TUBA1B,-0.1817727344510781
ZNF318,down,8,ENSG00000227706,RP11-301G19.1,-0.1762461240890323
ZNF318,down,9,ENSG00000130203,APOE,-0.17021233221390694
ZNF318,down,10,ENSG00000147065,MSN,-0.1528408315363268
